,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
0,29980,201705010000,37.00,,,3
1,29980,201705010100,37.00,,,3
2,29980,201705010200,37.00,,,3
3,29980,201705010300,37.00,,,3
4,29980,201705010400,39.00,,,4
5,29980,201705010500,41.00,,,5
6,29980,201705010600,44.00,44.00,35.00,7
7,29980,201705010700,45.00,,,7
8,29980,201705010800,48.00,,,9
9,29980,201705010900,51.00,,,11
10,29980,201705011000,52.00,,,11
11,29980,201705011100,51.00,,,11
12,29980,201705011200,54.00,,,12
13,29980,201705011300,49.00,,,9
14,29980,201705011400,50.00,,,10
15,29980,201705011500,52.00,,,11
16,29980,201705011600,50.00,,,10
17,29980,201705011700,52.00,,,11
18,29980,201705011800,48.00,54.00,43.00,9
19,29980,201705011900,48.00,,,9
20,29980,201705012000,46.00,,,8
21,29980,201705012100,44.00,,,7
22,29980,201705012200,42.00,,,6
23,29980,201705012300,39.00,,,4
24,29980,201705020000,38.00,,,3
25,29980,201705020100,36.00,,,2
26,29980,201705020200,36.00,,,2
27,29980,201705020300,35.00,,,2
28,29980,201705020400,40.00,,,4
29,29980,201705020500,46.00,,,8
30,29980,201705020600,50.00,50.00,34.00,10
31,29980,201705020700,54.00,,,12
32,29980,201705020800,52.00,,,11
33,29980,201705020900,53.00,,,12
34,29980,201705021000,55.00,,,13
35,29980,201705021100,55.00,,,13
36,29980,201705021200,57.00,,,14
37,29980,201705021300,60.00,,,16
38,29980,201705021400,60.00,,,16
39,29980,201705021500,59.00,,,15
40,29980,201705021600,57.00,,,14
41,29980,201705021700,56.00,,,13
42,29980,201705021800,53.00,61.00,49.00,12
43,29980,201705021900,50.00,,,10
44,29980,201705022000,49.00,,,9
45,29980,201705022100,46.00,,,8
46,29980,201705022200,46.00,,,8
47,29980,201705022300,44.00,,,7
48,29980,201705030000,42.00,,,6
49,29980,201705030100,40.00,,,4
50,29980,201705030200,39.00,,,4
51,29980,201705030300,39.00,,,4
52,29980,201705030400,42.00,,,6
53,29980,201705030500,44.00,,,7
54,29980,201705030600,47.00,53.00,38.00,8
55,29980,201705030700,50.00,,,10
56,29980,201705030800,50.00,,,10
57,29980,201705030900,53.00,,,12
58,29980,201705031000,54.00,,,12
59,29980,201705031100,56.00,,,13
60,29980,201705031200,56.00,,,13
61,29980,201705031300,56.00,,,13
62,29980,201705031400,55.00,,,13
63,29980,201705031500,54.00,,,12
64,29980,201705031600,54.00,,,12
65,29980,201705031700,53.00,,,12
66,29980,201705031800,51.00,57.00,47.00,11
67,29980,201705031900,49.00,,,9
68,29980,201705032000,48.00,,,9
69,29980,201705032100,46.00,,,8
70,29980,201705032200,45.00,,,7
71,29980,201705032300,43.00,,,6
72,29980,201705040000,41.00,,,5
73,29980,201705040100,40.00,,,4
74,29980,201705040200,38.00,,,3
75,29980,201705040300,38.00,,,3
76,29980,201705040400,40.00,,,4
77,29980,201705040500,43.00,,,6
78,29980,201705040600,45.00,51.00,37.00,7
79,29980,201705040700,47.00,,,8
80,29980,201705040800,48.00,,,9
81,29980,201705040900,49.00,,,9
82,29980,201705041000,51.00,,,11
83,29980,201705041100,49.00,,,9
84,29980,201705041200,49.00,,,9
85,29980,201705041300,51.00,,,11
86,29980,201705041400,48.00,,,9
87,29980,201705041500,48.00,,,9
88,29980,201705041600,47.00,,,8
89,29980,201705041700,46.00,,,8
90,29980,201705041800,44.00,52.00,44.00,7
91,29980,201705041900,42.00,,,6
92,29980,201705042000,40.00,,,4
93,29980,201705042100,39.00,,,4
94,29980,201705042200,40.00,,,4
95,29980,201705042300,38.00,,,3
96,29980,201705050000,37.00,,,3
97,29980,201705050100,37.00,,,3
98,29980,201705050200,36.00,,,2
99,29980,201705050300,35.00,,,2
100,29980,201705050400,38.00,,,3
101,29980,201705050500,41.00,,,5
102,29980,201705050600,45.00,45.00,35.00,7
103,29980,201705050700,49.00,,,9
104,29980,201705050800,52.00,,,11
105,29980,201705050900,55.00,,,13
106,29980,201705051000,58.00,,,14
107,29980,201705051100,58.00,,,14
108,29980,201705051200,59.00,,,15
109,29980,201705051300,57.00,,,14
110,29980,201705051400,59.00,,,15
111,29980,201705051500,58.00,,,14
112,29980,201705051600,59.00,,,15
113,29980,201705051700,62.00,,,17
114,29980,201705051800,58.00,64.00,45.00,14
115,29980,201705051900,55.00,,,13
116,29980,201705052000,54.00,,,12
117,29980,201705052100,53.00,,,12
118,29980,201705052200,50.00,,,10
119,29980,201705052300,49.00,,,9
120,29980,201705060000,47.00,,,8
121,29980,201705060100,46.00,,,8
122,29980,201705060200,45.00,,,7
123,29980,201705060300,45.00,,,7
124,29980,201705060400,48.00,,,9
125,29980,201705060500,51.00,,,11
126,29980,201705060600,54.00,59.00,44.00,12
127,29980,201705060700,56.00,,,13
128,29980,201705060800,57.00,,,14
129,29980,201705060900,58.00,,,14
130,29980,201705061000,59.00,,,15
131,29980,201705061100,59.00,,,15
132,29980,201705061200,58.00,,,14
133,29980,201705061300,58.00,,,14
134,29980,201705061400,58.00,,,14
135,29980,201705061500,57.00,,,14
136,29980,201705061600,56.00,,,13
137,29980,201705061700,55.00,,,13
138,29980,201705061800,52.00,59.00,52.00,11
139,29980,201705061900,49.00,,,9
140,29980,201705062000,47.00,,,8
141,29980,201705062100,45.00,,,7
142,29980,201705062200,44.00,,,7
143,29980,201705062300,43.00,,,6
144,29980,201705070000,41.00,,,5
145,29980,201705070100,40.00,,,4
146,29980,201705070200,38.00,,,3
147,29980,201705070300,36.00,,,2
148,29980,201705070400,38.00,,,3
149,29980,201705070500,41.00,,,5
150,29980,201705070600,43.00,52.00,36.00,6
151,29980,201705070700,46.00,,,8
152,29980,201705070800,46.00,,,8
153,29980,201705070900,46.00,,,8
154,29980,201705071000,46.00,,,8
155,29980,201705071100,47.00,,,8
156,29980,201705071200,48.00,,,9
157,29980,201705071300,46.00,,,8
158,29980,201705071400,44.00,,,7
159,29980,201705071500,46.00,,,8
160,29980,201705071600,44.00,,,7
161,29980,201705071700,42.00,,,6
162,29980,201705071800,42.00,50.00,42.00,6
163,29980,201705071900,41.00,,,5
164,29980,201705072000,40.00,,,4
165,29980,201705072100,41.00,,,5
166,29980,201705072200,40.00,,,4
167,29980,201705072300,39.00,,,4
168,29980,201705080000,39.00,,,4
169,29980,201705080100,39.00,,,4
170,29980,201705080200,39.00,,,4
171,29980,201705080300,39.00,,,4
172,29980,201705080400,38.00,,,3
173,29980,201705080500,40.00,,,4
174,29980,201705080600,41.00,42.00,38.00,5
175,29980,201705080700,43.00,,,6
176,29980,201705080800,42.00,,,6
177,29980,201705080900,42.00,,,6
178,29980,201705081000,44.00,,,7
179,29980,201705081100,44.00,,,7
180,29980,201705081200,45.00,,,7
181,29980,201705081300,42.00,,,6
182,29980,201705081400,41.00,,,5
183,29980,201705081500,40.00,,,4
184,29980,201705081600,40.00,,,4
185,29980,201705081700,37.00,,,3
186,29980,201705081800,38.00,47.00,37.00,3
187,29980,201705081900,37.00,,,3
188,29980,201705082000,36.00,,,2
189,29980,201705082100,35.00,,,2
190,29980,201705082200,35.00,,,2
191,29980,201705082300,34.00,,,1
192,29980,201705090000,33.00,,,1
193,29980,201705090100,33.00,,,1
194,29980,201705090200,33.00,,,1
195,29980,201705090300,33.00,,,1
196,29980,201705090400,35.00,,,2
197,29980,201705090500,36.00,,,2
198,29980,201705090600,37.00,38.00,33.00,3
199,29980,201705090700,35.00,,,2
200,29980,201705090800,36.00,,,2
201,29980,201705090900,37.00,,,3
202,29980,201705091000,38.00,,,3
203,29980,201705091100,39.00,,,4
204,29980,201705091200,36.00,,,2
205,29980,201705091300,39.00,,,4
206,29980,201705091400,37.00,,,3
207,29980,201705091500,37.00,,,3
208,29980,201705091600,35.00,,,2
209,29980,201705091700,36.00,,,2
210,29980,201705091800,36.00,41.00,34.00,2
211,29980,201705091900,33.00,,,1
212,29980,201705092000,32.00,,,0
213,29980,201705092100,30.00,,,-1
214,29980,201705092200,30.00,,,-1
215,29980,201705092300,29.00,,,-2
216,29980,201705100000,29.00,,,-2
217,29980,201705100100,29.00,,,-2
218,29980,201705100200,29.00,,,-2
219,29980,201705100300,30.00,,,-1
220,29980,201705100400,32.00,,,0
221,29980,201705100500,35.00,,,2
222,29980,201705100600,39.00,39.00,28.00,4
223,29980,201705100700,40.00,,,4
224,29980,201705100800,40.00,,,4
225,29980,201705100900,36.00,,,2
226,29980,201705101000,35.00,,,2
227,29980,201705101100,38.00,,,3
228,29980,201705101200,38.00,,,3
229,29980,201705101300,39.00,,,4
230,29980,201705101400,37.00,,,3
231,29980,201705101500,39.00,,,4
232,29980,201705101600,38.00,,,3
233,29980,201705101700,37.00,,,3
234,29980,201705101800,36.00,42.00,33.00,2
235,29980,201705101900,35.00,,,2
236,29980,201705102000,33.00,,,1
237,29980,201705102100,32.00,,,0
238,29980,201705102200,30.00,,,-1
239,29980,201705102300,31.00,,,-1
240,29980,201705110000,29.00,,,-2
241,29980,201705110100,30.00,,,-1
242,29980,201705110200,29.00,,,-2
243,29980,201705110300,28.00,,,-2
244,29980,201705110400,29.00,,,-2
245,29980,201705110500,34.00,,,1
246,29980,201705110600,38.00,38.00,28.00,3
247,29980,201705110700,42.00,,,6
248,29980,201705110800,41.00,,,5
249,29980,201705110900,42.00,,,6
250,29980,201705111000,41.00,,,5
251,29980,201705111100,44.00,,,7
252,29980,201705111200,46.00,,,8
253,29980,201705111300,41.00,,,5
254,29980,201705111400,40.00,,,4
255,29980,201705111500,40.00,,,4
256,29980,201705111600,43.00,,,6
257,29980,201705111700,41.00,,,5
258,29980,201705111800,40.00,46.00,38.00,4
259,29980,201705111900,38.00,,,3
260,29980,201705112000,36.00,,,2
261,29980,201705112100,33.00,,,1
262,29980,201705112200,32.00,,,0
263,29980,201705112300,31.00,,,-1
264,29980,201705120000,30.00,,,-1
265,29980,201705120100,29.00,,,-2
266,29980,201705120200,29.00,,,-2
267,29980,201705120300,31.00,,,-1
268,29980,201705120400,34.00,,,1
269,29980,201705120500,38.00,,,3
270,29980,201705120600,40.00,41.00,29.00,4
271,29980,201705120700,43.00,,,6
272,29980,201705120800,45.00,,,7
273,29980,201705120900,46.00,,,8
274,29980,201705121000,46.00,,,8
275,29980,201705121100,47.00,,,8
276,29980,201705121200,49.00,,,9
277,29980,201705121300,51.00,,,11
278,29980,201705121400,50.00,,,10
279,29980,201705121500,47.00,,,8
280,29980,201705121600,48.00,,,9
281,29980,201705121700,49.00,,,9
282,29980,201705121800,47.00,52.00,40.00,8
283,29980,201705121900,44.00,,,7
284,29980,201705122000,40.00,,,4
285,29980,201705122100,39.00,,,4
286,29980,201705122200,38.00,,,3
287,29980,201705122300,38.00,,,3
288,29980,201705130000,36.00,,,2
289,29980,201705130100,34.00,,,1
290,29980,201705130200,33.00,,,1
291,29980,201705130300,36.00,,,2
292,29980,201705130400,41.00,,,5
293,29980,201705130500,44.00,,,7
294,29980,201705130600,47.00,47.00,33.00,8
295,29980,201705130700,49.00,,,9
296,29980,201705130800,51.00,,,11
297,29980,201705130900,52.00,,,11
298,29980,201705131000,52.00,,,11
299,29980,201705131100,54.00,,,12
300,29980,201705131200,54.00,,,12
301,29980,201705131300,53.00,,,12
302,29980,201705131400,55.00,,,13
303,29980,201705131500,55.00,,,13
304,29980,201705131600,54.00,,,12
305,29980,201705131700,47.00,,,8
306,29980,201705131800,45.00,56.00,44.00,7
307,29980,201705131900,44.00,,,7
308,29980,201705132000,43.00,,,6
309,29980,201705132100,42.00,,,6
310,29980,201705132200,38.00,,,3
311,29980,201705132300,38.00,,,3
312,29980,201705140000,38.00,,,3
313,29980,201705140100,41.00,,,5
314,29980,201705140200,42.00,,,6
315,29980,201705140300,44.00,,,7
316,29980,201705140400,46.00,,,8
317,29980,201705140500,48.00,,,9
318,29980,201705140600,49.00,49.00,36.00,9
319,29980,201705140700,50.00,,,10
320,29980,201705140800,51.00,,,11
321,29980,201705140900,52.00,,,11
322,29980,201705141000,54.00,,,12
323,29980,201705141100,53.00,,,12
324,29980,201705141200,55.00,,,13
325,29980,201705141300,57.00,,,14
326,29980,201705141400,57.00,,,14
327,29980,201705141500,55.00,,,13
328,29980,201705141600,53.00,,,12
329,29980,201705141700,51.00,,,11
330,29980,201705141800,52.00,58.00,49.00,11
331,29980,201705141900,51.00,,,11
332,29980,201705142000,51.00,,,11
333,29980,201705142100,51.00,,,11
334,29980,201705142200,50.00,,,10
335,29980,201705142300,49.00,,,9
336,29980,201705150000,48.00,,,9
337,29980,201705150100,47.00,,,8
338,29980,201705150200,47.00,,,8
339,29980,201705150300,47.00,,,8
340,29980,201705150400,48.00,,,9
341,29980,201705150500,48.00,,,9
342,29980,201705150600,48.00,52.00,47.00,9
343,29980,201705150700,48.00,,,9
344,29980,201705150800,48.00,,,9
345,29980,201705150900,48.00,,,9
346,29980,201705151000,49.00,,,9
347,29980,201705151100,51.00,,,11
348,29980,201705151200,56.00,,,13
349,29980,201705151300,57.00,,,14
350,29980,201705151400,56.00,,,13
351,29980,201705151500,56.00,,,13
352,29980,201705151600,54.00,,,12
353,29980,201705151700,50.00,,,10
354,29980,201705151800,46.00,59.00,46.00,8
355,29980,201705151900,42.00,,,6
356,29980,201705152000,39.00,,,4
357,29980,201705152100,37.00,,,3
358,29980,201705152200,37.00,,,3
359,29980,201705152300,37.00,,,3
360,29980,201705160000,36.00,,,2
361,29980,201705160100,34.00,,,1
362,29980,201705160200,33.00,,,1
363,29980,201705160300,35.00,,,2
364,29980,201705160400,37.00,,,3
365,29980,201705160500,39.00,,,4
366,29980,201705160600,41.00,46.00,32.00,5
367,29980,201705160700,45.00,,,7
368,29980,201705160800,48.00,,,9
369,29980,201705160900,52.00,,,11
370,29980,201705161000,52.00,,,11
371,29980,201705161100,53.00,,,12
372,29980,201705161200,51.00,,,11
373,29980,201705161300,51.00,,,11
374,29980,201705161400,52.00,,,11
375,29980,201705161600,49.00,,,9
376,29980,201705161700,50.00,,,10
377,29980,201705161800,48.00,53.00,42.00,9
378,29980,201705161900,46.00,,,8
379,29980,201705162000,46.00,,,8
380,29980,201705162100,45.00,,,7
381,29980,201705162200,44.00,,,7
382,29980,201705162300,44.00,,,7
383,29980,201705170000,44.00,,,7
384,29980,201705170100,44.00,,,7
385,29980,201705170200,42.00,,,6
386,29980,201705170300,44.00,,,7
387,29980,201705170400,47.00,,,8
388,29980,201705170500,47.00,,,8
389,29980,201705170600,49.00,49.00,42.00,9
390,29980,201705170700,49.00,,,9
391,29980,201705170800,49.00,,,9
392,29980,201705170900,51.00,,,11
393,29980,201705171000,53.00,,,12
394,29980,201705171100,55.00,,,13
395,29980,201705171200,54.00,,,12
396,29980,201705171300,54.00,,,12
397,29980,201705171400,54.00,,,12
398,29980,201705171500,52.00,,,11
399,29980,201705171600,51.00,,,11
400,29980,201705171700,51.00,,,11
401,29980,201705171800,51.00,56.00,48.00,11
402,29980,201705171900,50.00,,,10
403,29980,201705172000,50.00,,,10
404,29980,201705172100,48.00,,,9
405,29980,201705172200,48.00,,,9
406,29980,201705172300,48.00,,,9
407,29980,201705180000,49.00,,,9
408,29980,201705180100,48.00,,,9
409,29980,201705180200,48.00,,,9
410,29980,201705180300,49.00,,,9
411,29980,201705180400,49.00,,,9
412,29980,201705180500,49.00,,,9
413,29980,201705180600,50.00,51.00,47.00,10
414,29980,201705180700,51.00,,,11
415,29980,201705180800,51.00,,,11
416,29980,201705180900,54.00,,,12
417,29980,201705181000,54.00,,,12
418,29980,201705181100,53.00,,,12
419,29980,201705181200,55.00,,,13
420,29980,201705181300,55.00,,,13
421,29980,201705181400,57.00,,,14
422,29980,201705181500,57.00,,,14
423,29980,201705181600,54.00,,,12
424,29980,201705181700,54.00,,,12
425,29980,201705181800,52.00,59.00,50.00,11
426,29980,201705181900,50.00,,,10
427,29980,201705182000,51.00,,,11
428,29980,201705182100,51.00,,,11
429,29980,201705182200,51.00,,,11
430,29980,201705182300,50.00,,,10
431,29980,201705190000,50.00,,,10
432,29980,201705190100,49.00,,,9
433,29980,201705190200,50.00,,,10
434,29980,201705190300,52.00,,,11
435,29980,201705190400,52.00,,,11
436,29980,201705190500,55.00,,,13
437,29980,201705190600,56.00,56.00,49.00,13
438,29980,201705190700,59.00,,,15
439,29980,201705190800,61.00,,,16
440,29980,201705190900,65.00,,,18
441,29980,201705191000,67.00,,,19
442,29980,201705191100,68.00,,,20
443,29980,201705191200,71.00,,,22
444,29980,201705191300,73.00,,,23
445,29980,201705191400,73.00,,,23
446,29980,201705191500,71.00,,,22
447,29980,201705191600,70.00,,,21
448,29980,201705191700,66.00,,,19
449,29980,201705191800,63.00,73.00,56.00,17
450,29980,201705191900,61.00,,,16
451,29980,201705192000,63.00,,,17
452,29980,201705192100,61.00,,,16
453,29980,201705192200,61.00,,,16
454,29980,201705192300,61.00,,,16
455,29980,201705200000,60.00,,,16
456,29980,201705200100,61.00,,,16
457,29980,201705200200,60.00,,,16
458,29980,201705200300,59.00,,,15
459,29980,201705200400,61.00,,,16
460,29980,201705200500,62.00,,,17
461,29980,201705200600,64.00,64.00,59.00,18
462,29980,201705200700,66.00,,,19
463,29980,201705200800,66.00,,,19
464,29980,201705200900,69.00,,,21
465,29980,201705201000,71.00,,,22
466,29980,201705201100,68.00,,,20
467,29980,201705201200,67.00,,,19
468,29980,201705201300,66.00,,,19
469,29980,201705201400,64.00,,,18
470,29980,201705201500,64.00,,,18
471,29980,201705201600,62.00,,,17
472,29980,201705201700,62.00,,,17
473,29980,201705201800,61.00,71.00,61.00,16
474,29980,201705201900,59.00,,,15
475,29980,201705202000,58.00,,,14
476,29980,201705202100,56.00,,,13
477,29980,201705202200,55.00,,,13
478,29980,201705202300,55.00,,,13
479,29980,201705210000,54.00,,,12
480,29980,201705210100,51.00,,,11
481,29980,201705210200,51.00,,,11
482,29980,201705210300,52.00,,,11
483,29980,201705210400,55.00,,,13
484,29980,201705210500,58.00,,,14
485,29980,201705210600,59.00,61.00,49.00,15
486,29980,201705210700,60.00,,,16
487,29980,201705210800,61.00,,,16
488,29980,201705210900,62.00,,,17
489,29980,201705211000,64.00,,,18
490,29980,201705211100,65.00,,,18
491,29980,201705211200,65.00,,,18
492,29980,201705211300,64.00,,,18
493,29980,201705211400,63.00,,,17
494,29980,201705211500,62.00,,,17
495,29980,201705211600,61.00,,,16
496,29980,201705211700,61.00,,,16
497,29980,201705211800,60.00,65.00,58.00,16
498,29980,201705211900,59.00,,,15
499,29980,201705212000,58.00,,,14
500,29980,201705212100,55.00,,,13
501,29980,201705212200,54.00,,,12
502,29980,201705212300,53.00,,,12
503,29980,201705220000,51.00,,,11
504,29980,201705220100,50.00,,,10
505,29980,201705220200,49.00,,,9
506,29980,201705220300,52.00,,,11
507,29980,201705220400,55.00,,,13
508,29980,201705220500,54.00,,,12
509,29980,201705220600,54.00,60.00,48.00,12
510,29980,201705220700,56.00,,,13
511,29980,201705220800,60.00,,,16
512,29980,201705220900,63.00,,,17
513,29980,201705221000,66.00,,,19
514,29980,201705221100,66.00,,,19
515,29980,201705221200,65.00,,,18
516,29980,201705221300,65.00,,,18
517,29980,201705221400,64.00,,,18
518,29980,201705221500,62.00,,,17
519,29980,201705221600,65.00,,,18
520,29980,201705221700,64.00,,,18
521,29980,201705221800,63.00,68.00,54.00,17
522,29980,201705221900,60.00,,,16
523,29980,201705222000,58.00,,,14
524,29980,201705222100,56.00,,,13
525,29980,201705222200,54.00,,,12
526,29980,201705222300,52.00,,,11
527,29980,201705230000,50.00,,,10
528,29980,201705230100,48.00,,,9
529,29980,201705230200,47.00,,,8
530,29980,201705230300,48.00,,,9
531,29980,201705230400,52.00,,,11
532,29980,201705230500,56.00,,,13
533,29980,201705230600,59.00,63.00,47.00,15
534,29980,201705230700,59.00,,,15
535,29980,201705230800,58.00,,,14
536,29980,201705230900,59.00,,,15
537,29980,201705231000,60.00,,,16
538,29980,201705231100,60.00,,,16
539,29980,201705231200,62.00,,,17
540,29980,201705231300,65.00,,,18
541,29980,201705231400,64.00,,,18
542,29980,201705231500,60.00,,,16
543,29980,201705231600,57.00,,,14
544,29980,201705231700,57.00,,,14
545,29980,201705231800,55.00,66.00,55.00,13
546,29980,201705231900,55.00,,,13
547,29980,201705232000,54.00,,,12
548,29980,201705232100,53.00,,,12
549,29980,201705232200,54.00,,,12
550,29980,201705232300,53.00,,,12
551,29980,201705240000,51.00,,,11
552,29980,201705240100,49.00,,,9
553,29980,201705240200,49.00,,,9
554,29980,201705240300,51.00,,,11
555,29980,201705240400,52.00,,,11
556,29980,201705240500,54.00,,,12
557,29980,201705240600,58.00,58.00,49.00,14
558,29980,201705240700,55.00,,,13
559,29980,201705240800,56.00,,,13
560,29980,201705240900,54.00,,,12
561,29980,201705241000,58.00,,,14
562,29980,201705241100,62.00,,,17
563,29980,201705241200,60.00,,,16
564,29980,201705241300,61.00,,,16
565,29980,201705241400,61.00,,,16
566,29980,201705241500,57.00,,,14
567,29980,201705241600,56.00,,,13
568,29980,201705241700,55.00,,,13
569,29980,201705241800,55.00,62.00,52.00,13
570,29980,201705241900,51.00,,,11
571,29980,201705242000,50.00,,,10
572,29980,201705242100,49.00,,,9
573,29980,201705242200,49.00,,,9
574,29980,201705242300,48.00,,,9
575,29980,201705250000,48.00,,,9
576,29980,201705250100,48.00,,,9
577,29980,201705250200,48.00,,,9
578,29980,201705250300,49.00,,,9
579,29980,201705250400,52.00,,,11
580,29980,201705250500,58.00,,,14
581,29980,201705250600,55.00,58.00,48.00,13
582,29980,201705250700,61.00,,,16
583,29980,201705250800,62.00,,,17
584,29980,201705250900,62.00,,,17
585,29980,201705251000,59.00,,,15
586,29980,201705251100,65.00,,,18
587,29980,201705251200,68.00,,,20
588,29980,201705251300,64.00,,,18
589,29980,201705251400,66.00,,,19
590,29980,201705251500,65.00,,,18
591,29980,201705251600,63.00,,,17
592,29980,201705251700,60.00,,,16
593,29980,201705251800,57.00,69.00,54.00,14
594,29980,201705251900,55.00,,,13
595,29980,201705252000,54.00,,,12
596,29980,201705252100,53.00,,,12
597,29980,201705252200,52.00,,,11
598,29980,201705252300,50.00,,,10
599,29980,201705260000,49.00,,,9
600,29980,201705260100,47.00,,,8
601,29980,201705260200,46.00,,,8
602,29980,201705260300,47.00,,,8
603,29980,201705260400,51.00,,,11
604,29980,201705260500,55.00,,,13
605,29980,201705260600,58.00,58.00,46.00,14
606,29980,201705260700,61.00,,,16
607,29980,201705260800,62.00,,,17
608,29980,201705260900,64.00,,,18
609,29980,201705261000,57.00,,,14
610,29980,201705261100,61.00,,,16
611,29980,201705261200,60.00,,,16
612,29980,201705261300,59.00,,,15
613,29980,201705261400,60.00,,,16
614,29980,201705261500,63.00,,,17
615,29980,201705261600,64.00,,,18
616,29980,201705261700,64.00,,,18
617,29980,201705261800,62.00,68.00,55.00,17
618,29980,201705261900,59.00,,,15
619,29980,201705262000,56.00,,,13
620,29980,201705262100,55.00,,,13
621,29980,201705262200,53.00,,,12
622,29980,201705262300,50.00,,,10
623,29980,201705270000,47.00,,,8
624,29980,201705270100,45.00,,,7
625,29980,201705270200,44.00,,,7
626,29980,201705270300,46.00,,,8
627,29980,201705270400,47.00,,,8
628,29980,201705270500,50.00,,,10
629,29980,201705270600,50.00,62.00,44.00,10
630,29980,201705270700,51.00,,,11
631,29980,201705270800,54.00,,,12
632,29980,201705270900,53.00,,,12
633,29980,201705271000,51.00,,,11
634,29980,201705271100,51.00,,,11
635,29980,201705271200,51.00,,,11
636,29980,201705271300,50.00,,,10
637,29980,201705271400,49.00,,,9
638,29980,201705271500,49.00,,,9
639,29980,201705271600,49.00,,,9
640,29980,201705271700,49.00,,,9
641,29980,201705271800,49.00,54.00,48.00,9
642,29980,201705271900,49.00,,,9
643,29980,201705272000,48.00,,,9
644,29980,201705272100,49.00,,,9
645,29980,201705272200,49.00,,,9
646,29980,201705272300,49.00,,,9
647,29980,201705280000,49.00,,,9
648,29980,201705280100,47.00,,,8
649,29980,201705280200,47.00,,,8
650,29980,201705280300,49.00,,,9
651,29980,201705280400,48.00,,,9
652,29980,201705280500,49.00,,,9
653,29980,201705280600,50.00,50.00,46.00,10
654,29980,201705280700,54.00,,,12
655,29980,201705280800,56.00,,,13
656,29980,201705280900,58.00,,,14
657,29980,201705281000,58.00,,,14
658,29980,201705281100,61.00,,,16
659,29980,201705281200,63.00,,,17
660,29980,201705281300,64.00,,,18
661,29980,201705281400,60.00,,,16
662,29980,201705281500,63.00,,,17
663,29980,201705281600,61.00,,,16
664,29980,201705281700,60.00,,,16
665,29980,201705281800,58.00,64.00,50.00,14
666,29980,201705281900,55.00,,,13
667,29980,201705282000,55.00,,,13
668,29980,201705282100,55.00,,,13
669,29980,201705282200,56.00,,,13
670,29980,201705282300,55.00,,,13
671,29980,201705290000,55.00,,,13
672,29980,201705290100,55.00,,,13
673,29980,201705290200,55.00,,,13
674,29980,201705290300,56.00,,,13
675,29980,201705290400,57.00,,,14
676,29980,201705290500,59.00,,,15
677,29980,201705290600,59.00,59.00,54.00,15
678,29980,201705290700,64.00,,,18
679,29980,201705290800,64.00,,,18
680,29980,201705291100,63.00,,,17
681,29980,201705291200,64.00,,,18
682,29980,201705291300,63.00,,,17
683,29980,201705291400,61.00,,,16
684,29980,201705291500,60.00,,,16
685,29980,201705291600,59.00,,,15
686,29980,201705291700,57.00,,,14
687,29980,201705291800,55.00,67.00,55.00,13
688,29980,201705291900,53.00,,,12
689,29980,201705292000,48.00,,,9
690,29980,201705292100,45.00,,,7
691,29980,201705292200,46.00,,,8
692,29980,201705292300,43.00,,,6
693,29980,201705300000,42.00,,,6
694,29980,201705300100,40.00,,,4
695,29980,201705300200,40.00,,,4
696,29980,201705300300,44.00,,,7
697,29980,201705300400,49.00,,,9
698,29980,201705300500,51.00,,,11
699,29980,201705300600,52.00,55.00,40.00,11
700,29980,201705300700,55.00,,,13
701,29980,201705300800,55.00,,,13
702,29980,201705300900,54.00,,,12
703,29980,201705301000,53.00,,,12
704,29980,201705301100,54.00,,,12
705,29980,201705301200,55.00,,,13
706,29980,201705301300,53.00,,,12
707,29980,201705301400,52.00,,,11
708,29980,201705301500,51.00,,,11
709,29980,201705301600,49.00,,,9
710,29980,201705301700,49.00,,,9
711,29980,201705301800,48.00,56.00,48.00,9
712,29980,201705301900,48.00,,,9
713,29980,201705302000,48.00,,,9
714,29980,201705302100,48.00,,,9
715,29980,201705302200,48.00,,,9
716,29980,201705302300,49.00,,,9
717,29980,201705310000,48.00,,,9
718,29980,201705310100,48.00,,,9
719,29980,201705310200,48.00,,,9
720,29980,201705310300,48.00,,,9
721,29980,201705310400,48.00,,,9
722,29980,201705310500,48.00,,,9
723,29980,201705310600,49.00,49.00,47.00,9
724,29980,201705310700,50.00,,,10
725,29980,201705310800,50.00,,,10
726,29980,201705310900,51.00,,,11
727,29980,201705311000,51.00,,,11
728,29980,201705311100,54.00,,,12
729,29980,201705311200,56.00,,,13
730,29980,201705311300,58.00,,,14
731,29980,201705311400,60.00,,,16
732,29980,201705311500,58.00,,,14
733,29980,201705311600,57.00,,,14
734,29980,201705311700,55.00,,,13
735,29980,201705311800,53.00,61.00,49.00,12
736,29980,201705311900,51.00,,,11
737,29980,201705312000,50.00,,,10
738,29980,201705312100,47.00,,,8
739,29980,201705312200,44.00,,,7
740,29980,201705312300,43.00,,,6
741,29980,201706010000,42.00,,,6
742,29980,201706010100,40.00,,,4
743,29980,201706010200,40.00,,,4
744,29980,201706010300,41.00,,,5
745,29980,201706010400,44.00,,,7
746,29980,201706010500,46.00,,,8
747,29980,201706010600,48.00,53.00,40.00,9
748,29980,201706010700,50.00,,,10
749,29980,201706010800,44.00,,,7
750,29980,201706010900,42.00,,,6
751,29980,201706011000,46.00,,,8
752,29980,201706011100,47.00,,,8
